"gov","minoria","pmdb","psd","psdb","pt","resultado","KIND"
"2","2","2","1","0","0","0.804",0
"0","2","2","1","0","0","0.718",0
"2","0","2","1","0","0","0.768",0
"0","0","2","1","0","0","0.624",0
"2","1","2","1","0","0","0.798",0
"0","1","2","1","0","0","0.652",0
"2","2","0","1","0","0","0.474",0
"0","2","0","1","0","0","0.328",0
"2","0","0","1","0","0","0.366",0
"0","0","0","1","0","0","0.194",0
"2","1","0","1","0","0","0.454",0
"0","1","0","1","0","0","0.216",0
"2","2","1","1","0","0","0.476",0
"0","2","1","1","0","0","0.34",0
"2","0","1","1","0","0","0.372",0
"0","0","1","1","0","0","0.192",0
"2","1","1","1","0","0","0.42",0
"0","1","1","1","0","0","0.18",0
"2","2","2","2","1","0","0.978",0
"0","2","2","2","1","0","0.952",0
"2","0","2","2","1","0","0.932",0
"0","0","2","2","1","0","0.836",0
"2","1","2","2","1","0","0.976",0
"0","1","2","2","1","0","0.926",0
"2","2","0","2","1","0","0.802",0
"0","2","0","2","1","0","0.714",0
"2","0","0","2","1","0","0.654",0
"0","0","0","2","1","0","0.49",0
"2","1","0","2","1","0","0.762",0
"0","1","0","2","1","0","0.62",0
"2","2","1","2","1","0","0.776",0
"0","2","1","2","1","0","0.69",0
"2","0","1","2","1","0","0.632",0
"0","0","1","2","1","0","0.466",0
"2","1","1","2","1","0","0.718",0
"0","1","1","2","1","0","0.58",0
"2","2","2","0","1","0","0.686",0
"0","2","2","0","1","0","0.464",0
"2","0","2","0","1","0","0.72",0
"0","0","2","0","1","0","0.468",0
"2","1","2","0","1","0","0.732",0
"0","1","2","0","1","0","0.51",0
"2","2","0","0","1","0","0.348",0
"0","2","0","0","1","0","0.14",0
"2","0","0","0","1","0","0.32",0
"0","0","0","0","1","0","0.118",0
"2","1","0","0","1","0","0.398",0
"0","1","0","0","1","0","0.16",0
"2","2","1","0","1","0","0.33",0
"0","2","1","0","1","0","0.15",0
"2","0","1","0","1","0","0.304",0
"0","0","1","0","1","0","0.126",0
"2","1","1","0","1","0","0.364",0
"0","1","1","0","1","0","0.158",0
"2","2","2","1","1","0","0.846",0
"0","2","2","1","1","0","0.75",0
"2","0","2","1","1","0","0.816",0
"0","0","2","1","1","0","0.66",0
"2","1","2","1","1","0","0.822",0
"0","1","2","1","1","0","0.664",0
"2","2","0","1","1","0","0.596",0
"0","2","0","1","1","0","0.392",0
"2","0","0","1","1","0","0.496",0
"0","0","0","1","1","0","0.26",0
"2","1","0","1","1","0","0.552",0
"0","1","0","1","1","0","0.24",0
"2","2","1","1","1","0","0.564",0
"0","2","1","1","1","0","0.394",0
"2","0","1","1","1","0","0.472",0
"0","0","1","1","1","0","0.252",0
"2","1","1","1","1","0","0.48",0
"0","1","1","1","1","0","0.194",0
"2","2","2","2","2","2","0.974035806208339",2
"0","2","2","2","2","2","0.935055224227474",2
"2","0","2","2","2","2","0.800246980512553",2
"0","0","2","2","2","2","0.763924879820338",2
"2","1","2","2","2","2","0.850169611843673",2
"0","1","2","2","2","2","0.831086668283287",2
"2","2","0","2","2","2","0.492281859951907",2
"0","2","0","2","2","2","0.470766122864724",2
"2","0","0","2","2","2","0.399436888195256",2
"0","0","0","2","2","2","0.37149404479674",2
"2","1","0","2","2","2","0.43390422165684",2
"0","1","0","2","2","2","0.42518929747668",2
"2","2","1","2","2","2","0.80156760788521",2
"0","2","1","2","2","2","0.762815484281956",2
"2","0","1","2","2","2","0.440200031897957",2
"0","0","1","2","2","2","0.408086388720951",2
"2","1","1","2","2","2","0.473610077606515",2
"0","1","1","2","2","2","0.459066688433369",2
"2","2","2","0","2","2","0.765467214016736",2
"0","2","2","0","2","2","0.475254776865574",2
"2","0","2","0","2","2","0.42258419368687",2
"0","0","2","0","2","2","0.399577246778901",2
"2","1","2","0","2","2","0.453279830373843",2
"0","1","2","0","2","2","0.429251989534064",2
"2","2","0","0","2","2","0.388177344198054",2
"0","2","0","0","2","2","0.367779276694597",2
"2","0","0","0","2","2","0.310775799601284",2
"0","0","0","0","2","2","0.288870694368364",2
"2","1","0","0","2","2","0.333237986842574",2
"0","1","0","0","2","2","0.318037089214465",2
"2","2","1","0","2","2","0.42607099285601",2
"0","2","1","0","2","2","0.400492518099909",2
"2","0","1","0","2","2","0.351428767897135",2
"0","0","1","0","2","2","0.330491406163425",2
"2","1","1","0","2","2","0.373749015445368",2
"0","1","1","0","2","2","0.359416640063921",2
"2","2","2","1","2","2","0.820605069283017",2
"0","2","2","1","2","2","0.796944356507978",2
"2","0","2","1","2","2","0.445060169067814",2
"0","0","2","1","2","2","0.432249706405042",2
"2","1","2","1","2","2","0.485125028791928",2
"0","1","2","1","2","2","0.479525307511809",2
"2","2","0","1","2","2","0.423938829351939",2
"0","2","0","1","2","2","0.424667832324638",2
"2","0","0","1","2","2","0.33880663972884",2
"0","0","0","1","2","2","0.328705689999179",2
"2","1","0","1","2","2","0.367782350587839",2
"0","1","0","1","2","2","0.378282209807114",2
"2","2","1","1","2","2","0.458248038109898",2
"0","2","1","1","2","2","0.452172158808129",2
"2","0","1","1","2","2","0.370148346466806",2
"0","0","1","1","2","2","0.35711439433962",2
"2","1","1","1","2","2","0.402792999780277",2
"0","1","1","1","2","2","0.405338914423313",2
"2","2","2","2","0","2","0.756800145043972",2
"0","2","2","2","0","2","0.47469668338928",2
"2","0","2","2","0","2","0.389819261155036",2
"0","0","2","2","0","2","0.3671510732124",2
"2","1","2","2","0","2","0.423708005668524",2
"0","1","2","2","0","2","0.410732096898562",2
"2","2","0","2","0","2","0.388079004803626",2
"0","2","0","2","0","2","0.3321062779539",2
"2","0","0","2","0","2","0.291403388322071",2
"0","0","0","2","0","2","0.228692835668415",2
"2","1","0","2","0","2","0.327025490377965",2
"0","1","0","2","0","2","0.279889731475121",2
"2","2","1","2","0","2","0.420480018752295",2
"0","2","1","2","0","2","0.366816785521222",2
"2","0","1","2","0","2","0.324457332602221",2
"0","0","1","2","0","2","0.265828054647235",2
"2","1","1","2","0","2","0.359625548962901",2
"0","1","1","2","0","2","0.315854325037735",2
"2","2","2","0","0","2","0.439805788116502",2
"0","2","2","0","0","2","0.391299245614668",2
"2","0","2","0","0","2","0.350887719347694",2
"0","0","2","0","0","2","0.320273754405759",2
"2","1","2","0","0","2","0.383686654645058",2
"0","1","2","0","0","2","0.345093719715969",2
"2","2","0","0","0","2","0.320899646767926",2
"0","2","0","0","0","2","0.254887924965068",2
"2","0","0","0","0","2","0.240602115306493",2
"0","0","0","0","0","2","0.174877153133387",2
"2","1","0","0","0","2","0.263584094912499",2
"0","1","0","0","0","2","0.194501341626881",2
"2","2","1","0","0","2","0.364812725707712",2
"0","2","1","0","0","2","0.30598143671821",2
"2","0","1","0","0","2","0.288156025227949",2
"0","0","1","0","0","2","0.237574912743731",2
"2","1","1","0","0","2","0.312494123462867",2
"0","1","1","0","0","2","0.259419741374358",2
"2","2","2","1","0","2","0.449187945197043",2
"0","2","2","1","0","2","0.423294808397749",2
"2","0","2","1","0","2","0.341419766028368",2
"0","0","2","1","0","2","0.327252480022457",2
"2","1","2","1","0","2","0.38568344308262",2
"0","1","2","1","0","2","0.373172239355715",2
"2","2","0","1","0","2","0.355510579961688",2
"0","2","0","1","0","2","0.312807107390678",2
"2","0","0","1","0","2","0.267521895710752",2
"0","0","0","1","0","2","0.218626859037721",2
"2","1","0","1","0","2","0.297839882097069",2
"0","1","0","1","0","2","0.261286043445635",2
"2","2","1","1","0","2","0.386828940859222",2
"0","2","1","1","0","2","0.346207870816965",2
"2","0","1","1","0","2","0.294804563038846",2
"0","0","1","1","0","2","0.254263540014567",2
"2","1","1","1","0","2","0.331128505676911",2
"0","1","1","1","0","2","0.299361262933176",2
"2","2","2","2","1","2","0.868539823760234",2
"0","2","2","2","1","2","0.832052408356718",2
"2","0","2","2","1","2","0.464509280957234",2
"0","0","2","2","1","2","0.443656645794458",2
"2","1","2","2","1","2","0.498510243856319",2
"0","1","2","2","1","2","0.489023074318234",2
"2","2","0","2","1","2","0.439812202724723",2
"0","2","0","2","1","2","0.404173101648532",2
"2","0","0","2","1","2","0.346695735448272",2
"0","0","0","2","1","2","0.300926264023099",2
"2","1","0","2","1","2","0.382936543162152",2
"0","1","0","2","1","2","0.35712602404547",2
"2","2","1","2","1","2","0.477802033648316",2
"0","2","1","2","1","2","0.443970391921645",2
"2","0","1","2","1","2","0.385814192834555",2
"0","0","1","2","1","2","0.3431240837848",2
"2","1","1","2","1","2","0.420450686592731",2
"0","1","1","2","1","2","0.396318627648325",2
"2","2","2","0","1","2","0.477115070138426",2
"0","2","2","0","1","2","0.436817902475992",2
"2","0","2","0","1","2","0.392238837142946",2
"0","0","2","0","1","2","0.363857042835757",2
"2","1","2","0","1","2","0.422896988504811",2
"0","1","2","0","1","2","0.390399338401919",2
"2","2","0","0","1","2","0.355288760225459",2
"0","2","0","0","1","2","0.311560391152456",2
"2","0","0","0","1","2","0.279082929307645",2
"0","0","0","0","1","2","0.229835510028475",2
"2","1","0","0","1","2","0.301435290395242",2
"0","1","0","0","1","2","0.256476188021987",2
"2","2","1","0","1","2","0.396698013059005",2
"0","2","1","0","1","2","0.35620231398905",2
"2","0","1","0","1","2","0.325354754901919",2
"0","0","1","0","1","2","0.287071370332691",2
"2","1","1","0","1","2","0.346996867430391",2
"0","1","1","0","1","2","0.313087158168127",2
"2","2","2","1","1","2","0.751408790884527",2
"0","2","2","1","1","2","0.479491088831735",2
"2","0","2","1","1","2","0.397928956568612",2
"0","0","2","1","1","2","0.382879973164961",2
"2","1","2","1","1","2","0.439405197773227",2
"0","1","2","1","1","2","0.4294328297878",2
"2","2","0","1","1","2","0.38999637657481",2
"0","2","0","1","1","2","0.36908062155318",2
"2","0","0","1","1","2","0.305942948674627",2
"0","0","0","1","1","2","0.272962900090937",2
"2","1","0","1","1","2","0.335761873018478",2
"0","1","0","1","1","2","0.321347567839008",2
"2","2","1","1","1","2","0.42266329082854",2
"0","2","1","1","1","2","0.401842897976714",2
"2","0","1","1","1","2","0.336686685579864",2
"0","0","1","1","1","2","0.309442694878015",2
"2","1","1","1","1","2","0.369913013403641",2
"0","1","1","1","1","2","0.357114367467216",2
"2","2","2","2","2","0","0.848758881627102",2
"0","2","2","2","2","0","0.792537914279885",2
"2","0","2","2","2","0","0.4752953903962",2
"0","0","2","2","2","0","0.437168573770838",2
"2","1","2","2","2","0","0.782971936930095",2
"0","1","2","2","2","0","0.496686872836473",2
"2","2","0","2","2","0","0.44095497852111",2
"0","2","0","2","2","0","0.405069149104465",2
"2","0","0","2","2","0","0.345811291062746",2
"0","0","0","2","2","0","0.303328219180657",2
"2","1","0","2","2","0","0.411933598975951",2
"0","1","0","2","2","0","0.390816346477895",2
"2","2","1","2","2","0","0.465779941466898",2
"0","2","1","2","2","0","0.422722250370828",2
"2","0","1","2","2","0","0.372865168632672",2
"0","0","1","2","2","0","0.323763375338778",2
"2","1","1","2","2","0","0.433696579864519",2
"0","1","1","2","2","0","0.403256762708432",2
"2","2","2","0","2","0","0.441550881551971",2
"0","2","2","0","2","0","0.396766661925574",2
"2","0","2","0","2","0","0.369125107256683",2
"0","0","2","0","2","0","0.331388903837562",2
"2","1","2","0","2","0","0.408014717153043",2
"0","1","2","0","2","0","0.372352516251053",2
"2","2","0","0","2","0","0.353048381235746",2
"0","2","0","0","2","0","0.322532682356377",2
"2","0","0","0","2","0","0.265833905655988",2
"0","0","0","0","2","0","0.227597122095668",2
"2","1","0","0","2","0","0.315784816893763",2
"0","1","0","0","2","0","0.287322654605158",2
"2","2","1","0","2","0","0.379131306471538",2
"0","2","1","0","2","0","0.341725478665769",2
"2","0","1","0","2","0","0.299778702160486",2
"0","0","1","0","2","0","0.262185121999152",2
"2","1","1","0","2","0","0.344710419867766",2
"0","1","1","0","2","0","0.315461793260652",2
"2","2","2","1","2","0","0.489962976124167",2
"0","2","2","1","2","0","0.457534710883648",2
"2","0","2","1","2","0","0.405233263842314",2
"0","0","2","1","2","0","0.372910828547711",2
"2","1","2","1","2","0","0.453243517849451",2
"0","1","2","1","2","0","0.43039260964663",2
"2","2","0","1","2","0","0.405795856907033",2
"0","2","0","1","2","0","0.390691684440058",2
"2","0","0","1","2","0","0.312893043242031",2
"0","0","0","1","2","0","0.285131534931031",2
"2","1","0","1","2","0","0.373023677980112",2
"0","1","0","1","2","0","0.367267447984505",2
"2","2","1","1","2","0","0.423970325063006",2
"0","2","1","1","2","0","0.400055023275573",2
"2","0","1","1","2","0","0.332674062058774",2
"0","0","1","1","2","0","0.299834694799909",2
"2","1","1","1","2","0","0.389284072581664",2
"0","1","1","1","2","0","0.372995780979434",2
"2","2","2","2","0","0","0.45176318712339",2
"0","2","2","2","0","0","0.395241705894563",2
"2","0","2","2","0","0","0.356028483132013",2
"0","0","2","2","0","0","0.305890958219209",2
"2","1","2","2","0","0","0.403791957966488",2
"0","1","2","2","0","0","0.362233483367137",2
"2","2","0","2","0","0","0.316237466416551",2
"0","2","0","2","0","0","0.232829331482848",2
"2","0","0","2","0","0","0.217146231828178",2
"0","0","0","2","0","0","0.128754107397038",2
"2","1","0","2","0","0","0.280420535161496",2
"0","1","0","2","0","0","0.206268490089058",2
"2","2","1","2","0","0","0.349211497108201",2
"0","2","1","2","0","0","0.267115348965604",2
"2","0","1","2","0","0","0.250582042053448",2
"0","0","1","2","0","0","0.16606186780274",2
"2","1","1","2","0","0","0.311123539492677",2
"0","1","1","2","0","0","0.239800850096623",2
"2","2","2","0","0","0","0.370943439212517",2
"0","2","2","0","0","0","0.304210082229918",2
"2","0","2","0","0","0","0.294419853249668",2
"0","0","2","0","0","0","0.240768005650918",2
"2","1","2","0","0","0","0.332172536957562",2
"0","1","2","0","0","0","0.273081276102865",2
"2","2","0","0","0","0","0.244558292531644",2
"0","2","0","0","0","0","0.15658316342452",2
"2","0","0","0","0","0","0.156926160507818",2
"0","0","0","0","0","0","0.0637800439851721",2
"2","1","0","0","0","0","0.197982025370931",2
"0","1","0","0","0","0","0.103661268883592",2
"2","2","1","0","0","0","0.290751164879787",2
"0","2","1","0","0","0","0.212064194932437",2
"2","0","1","0","0","0","0.209133428062925",2
"0","0","1","0","0","0","0.134858589934811",2
"2","1","1","0","0","0","0.248636979437004",2
"0","1","1","0","0","0","0.17311023063626",2
"2","2","2","1","0","0","0.405661273755296",2
"0","2","2","1","0","0","0.353843723184898",2
"2","0","2","1","0","0","0.311805273954879",2
"0","0","2","1","0","0","0.270005590020979",2
"2","1","2","1","0","0","0.362672871431522",2
"0","1","2","1","0","0","0.324070355989139",2
"2","2","0","1","0","0","0.302206767764176",2
"0","2","0","1","0","0","0.234381511356669",2
"2","0","0","1","0","0","0.207859771828164",2
"0","0","0","1","0","0","0.134154092404579",2
"2","1","0","1","0","0","0.264991157986803",2
"0","1","0","1","0","0","0.203310329405895",2
"2","2","1","1","0","0","0.334901688472197",2
"0","2","1","1","0","0","0.268804095829077",2
"2","0","1","1","0","0","0.238395978821549",2
"0","0","1","1","0","0","0.17186670994901",2
"2","1","1","1","0","0","0.295693801946767",2
"0","1","1","1","0","0","0.238275811319949",2
"2","2","2","2","1","0","0.772565164887683",2
"0","2","2","2","1","0","0.471677607316622",2
"2","0","2","2","1","0","0.422782879099124",2
"0","0","2","2","1","0","0.382208738564861",2
"2","1","2","2","1","0","0.469407133162944",2
"0","1","2","2","1","0","0.440142958748282",2
"2","2","0","2","1","0","0.384517176812633",2
"0","2","0","2","1","0","0.32854259828042",2
"2","0","0","2","1","0","0.288343436201037",2
"0","0","0","2","1","0","0.224850179024742",2
"2","1","0","2","1","0","0.353541852022427",2
"0","1","0","2","1","0","0.309728731812756",2
"2","2","1","2","1","0","0.41376798534461",2
"0","2","1","2","1","0","0.357311759233542",2
"2","0","1","2","1","0","0.319937258555668",2
"0","0","1","2","1","0","0.257672755446372",2
"2","1","1","2","1","0","0.380566534421163",2
"0","1","1","2","1","0","0.336009762383789",2
"2","2","2","0","1","0","0.409009668845776",2
"0","2","2","0","1","0","0.354110942642548",2
"2","0","2","0","1","0","0.336366396909321",2
"0","0","2","0","1","0","0.289700930754394",2
"2","1","2","0","1","0","0.374462199860308",2
"0","1","2","0","1","0","0.326407680669017",2
"2","2","0","0","1","0","0.298857923304312",2
"0","2","0","0","1","0","0.238903494019444",2
"2","0","0","0","1","0","0.212081641760809",2
"0","0","0","0","1","0","0.142953295800893",2
"2","1","0","0","1","0","0.257973214365763",2
"0","1","0","0","1","0","0.194919113447594",2
"2","2","1","0","1","0","0.336610794825185",2
"0","2","1","0","1","0","0.28060153077623",2
"2","0","1","0","1","0","0.257816878892306",2
"0","0","1","0","1","0","0.201422727099285",2
"2","1","1","0","1","0","0.29985271216808",2
"0","1","1","0","1","0","0.248596684214503",2
"2","2","2","1","1","0","0.454177812863154",2
"0","2","2","1","1","0","0.411400327545623",2
"2","0","2","1","1","0","0.366033630898483",2
"0","0","2","1","1","0","0.328457017453084",2
"2","1","2","1","1","0","0.415276840121528",2
"0","1","2","1","1","0","0.384357011552332",2
"2","2","0","1","1","0","0.358134401058147",2
"0","2","0","1","1","0","0.31753019327224",2
"2","0","0","1","1","0","0.266240393851389",2
"0","0","0","1","1","0","0.214342022028008",2
"2","1","0","1","1","0","0.32458393723735",2
"0","1","0","1","1","0","0.291264991664474",2
"2","2","1","1","1","0","0.384041100265178",2
"0","2","1","1","1","0","0.342627344357442",2
"2","0","1","1","1","0","0.293105272446635",2
"0","0","1","1","1","0","0.245070083150224",2
"2","1","1","1","1","0","0.348860621478153",2
"0","1","1","1","1","0","0.315401881574616",2
"2","2","2","2","2","2","0.739790050021946",1
"0","2","2","2","2","2","0.70736511540251",1
"2","0","2","2","2","2","0.626539391922849",1
"0","0","2","2","2","2","0.589670754708233",1
"2","1","2","2","2","2","0.655781623636456",1
"0","1","2","2","2","2","0.634207132491208",1
"2","2","0","2","2","2","0.582389963948093",1
"0","2","0","2","2","2","0.567696821470567",1
"2","0","0","2","2","2","0.49106911478184",1
"0","0","0","2","2","2","0.466522478652499",1
"2","1","0","2","2","2","0.524273470647724",1
"0","1","0","2","2","2","0.51936697535421",1
"2","2","1","2","2","2","0.62224256250625",1
"0","2","1","2","2","2","0.602003359916634",1
"2","0","1","2","2","2","0.532127571932438",1
"0","0","1","2","2","2","0.49918272367641",1
"2","1","1","2","2","2","0.562296953939581",1
"0","1","1","2","2","2","0.547774918592474",1
"2","2","2","0","2","2","0.592642269147671",1
"0","2","2","0","2","2","0.549241865395661",1
"2","0","2","0","2","2","0.503569399488147",1
"0","0","2","0","2","2","0.470637815242548",1
"2","1","2","0","2","2","0.537541813398144",1
"0","1","2","0","2","2","0.50405940688038",1
"2","2","0","0","2","2","0.4637875546686",1
"0","2","0","0","2","2","0.437638853057471",1
"2","0","0","0","2","2","0.387646069817705",1
"0","0","0","0","2","2","0.363885770070516",1
"2","1","0","0","2","2","0.411362050545217",1
"0","1","0","0","2","2","0.390795310560367",1
"2","2","1","0","2","2","0.502846034214456",1
"0","2","1","0","2","2","0.473016951750241",1
"2","0","1","0","2","2","0.425593777452733",1
"0","0","1","0","2","2","0.402192122739449",1
"2","1","1","0","2","2","0.45344267677536",1
"0","1","1","0","2","2","0.434552830558453",1
"2","2","2","1","2","2","0.629820443634102",1
"0","2","2","1","2","2","0.608377136075663",1
"2","0","2","1","2","2","0.525435432862535",1
"0","0","2","1","2","2","0.504830005055227",1
"2","1","2","1","2","2","0.570464260914658",1
"0","1","2","1","2","2","0.557345961145337",1
"2","2","0","1","2","2","0.504425441584784",1
"0","2","0","1","2","2","0.508305292553381",1
"2","0","0","1","2","2","0.416686654797569",1
"0","0","0","1","2","2","0.409950339741909",1
"2","1","0","1","2","2","0.447644605796459",1
"0","1","0","1","2","2","0.460381221973004",1
"2","2","1","1","2","2","0.536594536162188",1
"0","2","1","1","2","2","0.534485498577201",1
"2","0","1","1","2","2","0.446887133730527",1
"0","0","1","1","2","2","0.435598009328447",1
"2","1","1","1","2","2","0.482782176619234",1
"0","1","1","1","2","2","0.486666743837985",1
"2","2","2","2","0","2","0.60650571467412",1
"0","2","2","2","0","2","0.55856298314772",1
"2","0","2","2","0","2","0.49921198699966",1
"0","0","2","2","0","2","0.453080364593542",1
"2","1","2","2","0","2","0.529166047502385",1
"0","1","2","2","0","2","0.494305608889111",1
"2","2","0","2","0","2","0.481946554837989",1
"0","2","0","2","0","2","0.425317305955449",1
"2","0","0","2","0","2","0.386242412568317",1
"0","0","0","2","0","2","0.321659805177441",1
"2","1","0","2","0","2","0.424636890772829",1
"0","1","0","2","0","2","0.373492777544021",1
"2","2","1","2","0","2","0.51526377754536",1
"0","2","1","2","0","2","0.456281618364768",1
"2","0","1","2","0","2","0.424247337549587",1
"0","0","1","2","0","2","0.355705470974452",1
"2","1","1","2","0","2","0.460377872621672",1
"0","1","1","2","0","2","0.405234074513348",1
"2","2","2","0","0","2","0.533765450620529",1
"0","2","2","0","0","2","0.474454382813149",1
"2","0","2","0","0","2","0.444798736275353",1
"0","0","2","0","0","2","0.399352328596179",1
"2","1","2","0","0","2","0.48477364500065",1
"0","1","2","0","0","2","0.429327826733797",1
"2","2","0","0","0","2","0.406543978746833",1
"0","2","0","0","0","2","0.34172861724404",1
"2","0","0","0","0","2","0.327056760270536",1
"0","0","0","0","0","2","0.262831464075507",1
"2","1","0","0","0","2","0.355717204390613",1
"0","1","0","0","0","2","0.283341433129627",1
"2","2","1","0","0","2","0.452137684349924",1
"0","2","1","0","0","2","0.391805152200185",1
"2","0","1","0","0","2","0.371698079480876",1
"0","0","1","0","0","2","0.318411917576538",1
"2","1","1","0","0","2","0.407603307627218",1
"0","1","1","0","0","2","0.347802464471345",1
"2","2","2","1","0","2","0.540999959061559",1
"0","2","2","1","0","2","0.503122466735806",1
"2","0","2","1","0","2","0.432919488804703",1
"0","0","2","1","0","2","0.402847279476814",1
"2","1","2","1","0","2","0.483549716206095",1
"0","1","2","1","0","2","0.453316349759122",1
"2","2","0","1","0","2","0.44028475721007",1
"0","2","0","1","0","2","0.399813205716388",1
"2","0","0","1","0","2","0.351098690808151",1
"0","0","0","1","0","2","0.301446754082478",1
"2","1","0","1","0","2","0.386666056671257",1
"0","1","0","1","0","2","0.347620441309027",1
"2","2","1","1","0","2","0.471869350418809",1
"0","2","1","1","0","2","0.428826495226379",1
"2","0","1","1","0","2","0.379724774861478",1
"0","0","1","1","0","2","0.332821174253709",1
"2","1","1","1","0","2","0.422976444651896",1
"0","1","1","1","0","2","0.382740288046295",1
"2","2","2","2","1","2","0.681040038315235",1
"0","2","2","2","1","2","0.642591925501606",1
"2","0","2","2","1","2","0.578576992185257",1
"0","0","2","2","1","2","0.536504781475112",1
"2","1","2","2","1","2","0.611006148323121",1
"0","1","2","2","1","2","0.582393074435657",1
"2","2","0","2","1","2","0.535775817421068",1
"0","2","0","2","1","2","0.501068943756263",1
"2","0","0","2","1","2","0.4449757052362",1
"0","0","0","2","1","2","0.399250041325437",1
"2","1","0","2","1","2","0.48313747617182",1
"0","1","0","2","1","2","0.456064154655638",1
"2","2","1","2","1","2","0.573277521964103",1
"0","2","1","2","1","2","0.537929060461798",1
"2","0","1","2","1","2","0.488383831186978",1
"0","0","1","2","1","2","0.439537047520376",1
"2","1","1","2","1","2","0.523929866530678",1
"0","1","1","2","1","2","0.492693629900832",1
"2","2","2","0","1","2","0.567370361084225",1
"0","2","2","0","1","2","0.513460590324848",1
"2","0","2","0","1","2","0.485860613464013",1
"0","0","2","0","1","2","0.43990674388672",1
"2","1","2","0","1","2","0.52408811983713",1
"0","1","2","0","1","2","0.472104276013582",1
"2","2","0","0","1","2","0.436799212731369",1
"0","2","0","0","1","2","0.388122276996278",1
"2","0","0","0","1","2","0.360728307885299",1
"0","0","0","0","1","2","0.309556691516279",1
"2","1","0","0","1","2","0.388704826734159",1
"0","1","0","0","1","2","0.33724900733521",1
"2","2","1","0","1","2","0.479984004596603",1
"0","2","1","0","1","2","0.433386548849169",1
"2","0","1","0","1","2","0.406525587348772",1
"0","0","1","0","1","2","0.362904970830301",1
"2","1","1","0","1","2","0.438416671082247",1
"0","1","1","0","1","2","0.395108617548741",1
"2","2","2","1","1","2","0.58921948698687",1
"0","2","2","1","1","2","0.555734022576716",1
"2","0","2","1","1","2","0.488246371689907",1
"0","0","2","1","1","2","0.457450068655225",1
"2","1","2","1","1","2","0.538671717111506",1
"0","1","2","1","1","2","0.510989934480637",1
"2","2","0","1","1","2","0.473014280433845",1
"0","2","0","1","1","2","0.450846420522041",1
"2","0","0","1","1","2","0.387357769148674",1
"0","0","0","1","1","2","0.352417100803786",1
"2","1","0","1","1","2","0.422164383646312",1
"0","1","0","1","1","2","0.404016122207897",1
"2","2","1","1","1","2","0.504765245519269",1
"0","2","1","1","1","2","0.482014896911407",1
"2","0","1","1","1","2","0.419320499347498",1
"0","0","1","1","1","2","0.387299069608311",1
"2","1","1","1","1","2","0.459360011403469",1
"0","1","1","1","1","2","0.439443014778249",1
"2","2","2","2","2","0","0.650306876311572",1
"0","2","2","2","2","0","0.601477641796906",1
"2","0","2","2","2","0","0.558275190985018",1
"0","0","2","2","2","0","0.50202091502994",1
"2","1","2","2","2","0","0.603168755098203",1
"0","1","2","2","2","0","0.561004082719731",1
"2","2","0","2","2","0","0.538151846759592",1
"0","2","0","2","2","0","0.50777786341952",1
"2","0","0","2","2","0","0.443178885814485",1
"0","0","0","2","2","0","0.400023111611777",1
"2","1","0","2","2","0","0.508395219798314",1
"0","1","0","2","2","0","0.487213094725175",1
"2","2","1","2","2","0","0.557910134193744",1
"0","2","1","2","2","0","0.517476216096842",1
"2","0","1","2","2","0","0.468001802033449",1
"0","0","1","2","2","0","0.414403718948018",1
"2","1","1","2","2","0","0.525487367430252",1
"0","1","1","2","2","0","0.491071305186427",1
"2","2","2","0","2","0","0.514304608224931",1
"0","2","2","0","2","0","0.457848499548887",1
"2","0","2","0","2","0","0.44154696475402",1
"0","0","2","0","2","0","0.388581388736754",1
"2","1","2","0","2","0","0.483272529121629",1
"0","1","2","0","2","0","0.433283890045045",1
"2","2","0","0","2","0","0.421244734280799",1
"0","2","0","0","2","0","0.38333859926195",1
"2","0","0","0","2","0","0.339867949522338",1
"0","0","0","0","2","0","0.298232274168357",1
"2","1","0","0","2","0","0.391716755502433",1
"0","1","0","0","2","0","0.356043366949402",1
"2","2","1","0","2","0","0.44956007030709",1
"0","2","1","0","2","0","0.40629280688733",1
"2","0","1","0","2","0","0.373529625981478",1
"0","0","1","0","2","0","0.331120548284208",1
"2","1","1","0","2","0","0.422511665003037",1
"0","1","1","0","2","0","0.386487680866657",1
"2","2","2","1","2","0","0.566832988353885",1
"0","2","2","1","2","0","0.523508182214523",1
"2","0","2","1","2","0","0.475583698792575",1
"0","0","2","1","2","0","0.429187984013154",1
"2","1","2","1","2","0","0.528094832528649",1
"0","1","2","1","2","0","0.490629251449519",1
"2","2","0","1","2","0","0.486719553177181",1
"0","2","0","1","2","0","0.471631889825319",1
"2","0","0","1","2","0","0.391867357874456",1
"0","0","0","1","2","0","0.363174201290644",1
"2","1","0","1","2","0","0.453723606677176",1
"0","1","0","1","2","0","0.44502177312437",1
"2","2","1","1","2","0","0.502855977118457",1
"0","2","1","1","2","0","0.478463714284404",1
"2","0","1","1","2","0","0.409911115347795",1
"0","0","1","1","2","0","0.374175947771314",1
"2","1","1","1","2","0","0.46807675479354",1
"0","1","1","1","2","0","0.44735812669828",1
"2","2","2","2","0","0","0.553162412278676",1
"0","2","2","2","0","0","0.473756455194626",1
"2","0","2","2","0","0","0.459594257816297",1
"0","0","2","2","0","0","0.381582745435144",1
"2","1","2","2","0","0","0.505879326028033",1
"0","1","2","2","0","0","0.436510235112568",1
"2","2","0","2","0","0","0.417262406592784",1
