"gov","minoria","pmdb","psd","psdb","pt","resultado","KIND"
"0","1","0","2","0","0","0.288232171716165",1
"2","2","1","2","0","0","0.481965597796331",1
"0","2","1","2","0","0","0.402297614713161",1
"2","0","1","2","0","0","0.404770481119254",1
"0","0","1","2","0","0","0.324659931517618",1
"2","1","1","2","0","0","0.433906282886187",1
"0","1","1","2","0","0","0.373984387894745",1
"2","2","2","0","0","0","0.46483319551259",1
"0","2","2","0","0","0","0.383949267997862",1
"2","0","2","0","0","0","0.403930877241072",1
"0","0","2","0","0","0","0.325543356089026",1
"2","1","2","0","0","0","0.426991115800047",1
"0","1","2","0","0","0","0.354177904720513",1
"2","2","0","0","0","0","0.33944876515334",1
"0","2","0","0","0","0","0.256562017201093",1
"2","0","0","0","0","0","0.263315019284852",1
"0","0","0","0","0","0","0.174972887797152",1
"2","1","0","0","0","0","0.295125532719507",1
"0","1","0","0","0","0","0.209705941657216",1
"2","2","1","0","0","0","0.393829640607066",1
"0","2","1","0","0","0","0.322509962637428",1
"2","0","1","0","0","0","0.339067984805289",1
"0","0","1","0","0","0","0.266686503755917",1
"2","1","1","0","0","0","0.359844173321563",1
"0","1","1","0","0","0","0.293971100150854",1
"2","2","2","1","0","0","0.52616681121919",1
"0","2","2","1","0","0","0.456171639979194",1
"2","0","2","1","0","0","0.457829442833691",1
"0","0","2","1","0","0","0.385815284559259",1
"2","1","2","1","0","0","0.486346910175577",1
"0","1","2","1","0","0","0.43298875221828",1
"2","2","0","1","0","0","0.408327978148592",1
"0","2","0","1","0","0","0.342656079562792",1
"2","0","0","1","0","0","0.329078561513497",1
"0","0","0","1","0","0","0.251816219495241",1
"2","1","0","1","0","0","0.366484859275828",1
"0","1","0","1","0","0","0.308767488999184",1
"2","2","1","1","0","0","0.461009999517883",1
"0","2","1","1","0","0","0.400639674668247",1
"2","0","1","1","0","0","0.398599258930967",1
"0","0","1","1","0","0","0.333586190527878",1
"2","1","1","1","0","0","0.429333225985225",1
"0","1","1","1","0","0","0.38393873800876",1
"2","2","2","2","1","0","0.570911684589121",1
"0","2","2","2","1","0","0.514027545235211",1
"2","0","2","2","1","0","0.479183021262927",1
"0","0","2","2","1","0","0.418142889307123",1
"2","1","2","2","1","0","0.503814587479507",1
"0","1","2","2","1","0","0.465124114620063",1
"2","2","0","2","1","0","0.440025385765761",1
"0","2","0","2","1","0","0.372015517539335",1
"2","0","0","2","1","0","0.349836376776854",1
"0","0","0","2","1","0","0.270422235305549",1
"2","1","0","2","1","0","0.389464790289277",1
"0","1","0","2","1","0","0.333754414226124",1
"2","2","1","2","1","0","0.49404044990978",1
"0","2","1","2","1","0","0.434920229941676",1
"2","0","1","2","1","0","0.416308432031416",1
"0","0","1","2","1","0","0.354764276605936",1
"2","1","1","2","1","0","0.446037000251992",1
"0","1","1","2","1","0","0.407574996581126",1
"2","2","2","0","1","0","0.469257645906478",1
"0","2","2","0","1","0","0.403792873913994",1
"2","0","2","0","1","0","0.410084176582168",1
"0","0","2","0","1","0","0.3448972712651",1
"2","1","2","0","1","0","0.432449560953359",1
"0","1","2","0","1","0","0.375706386403829",1
"2","2","0","0","1","0","0.365223099218031",1
"0","2","0","0","1","0","0.303147978242529",1
"2","0","0","0","1","0","0.292949841038668",1
"0","0","0","0","1","0","0.222267254869356",1
"2","1","0","0","1","0","0.325688738139233",1
"0","1","0","0","1","0","0.262986210456305",1
"2","2","1","0","1","0","0.410510697121991",1
"0","2","1","0","1","0","0.356451979929641",1
"2","0","1","0","1","0","0.356047716066487",1
"0","0","1","0","1","0","0.298572657585931",1
"2","1","1","0","1","0","0.37817627104517",1
"0","1","1","0","1","0","0.331474706598661",1
"2","2","2","1","1","0","0.530895469892048",1
"0","2","2","1","1","0","0.475844693878933",1
"2","0","2","1","1","0","0.463028556903386",1
"0","0","2","1","1","0","0.403446560719393",1
"2","1","2","1","1","0","0.490741588369378",1
"0","1","2","1","1","0","0.451836459744827",1
"2","2","0","1","1","0","0.42699526700671",1
"0","2","0","1","1","0","0.381657662788583",1
"2","0","0","1","1","0","0.351436129735332",1
"0","0","0","1","1","0","0.292824849275726",1
"2","1","0","1","1","0","0.388216121479205",1
"0","1","0","1","1","0","0.353263130845748",1
"2","2","1","1","1","0","0.476456772173427",1
"0","2","1","1","1","0","0.432789510563969",1
"2","0","1","1","1","0","0.414032958473965",1
"0","0","1","1","1","0","0.363750452647558",1
"2","1","1","1","1","0","0.444691243081839",1
"0","1","1","1","1","0","0.417145604770684",1
